"year","ubigeo","caseid","conglome","estrato","codperso","facpob07","sex","age","civil_status","poverty","linpe","linea","caseid2","visit_preg","p4041","p4042","p4043","p4044","p4045","p4046","p4047","p4191","p4192","p4193","p4194","p4195","p4196","p4197","p4198","factor07","language","education_level","who_assisted_you","health_insurance"
"2015","220705","01  009305  003  11  220705","009305","rural","01",173.38,"man",45,NA,"no poor",136.040298461914,222.194549560547,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,173.38,"spanish","less than secondary",NA,"yes"
"2015","240201","01  009525  038  11  240201","009525","rural","01",69.96,"man",69,"no married/living_together","no poor",156.370590209961,310.997924804688,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,69.96,"spanish",NA,NA,"yes"
"2015","240303","01  009601  015  11  240303","009601","rural","01",11.5,"man",47,"no married/living_together","no poor",138.997756958008,250.609893798828,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,11.5,"spanish","less than secondary",NA,NA
"2017","090409","01  009942  028  11  090409","009942","rural","01",135.995283607998,"man",64,"no married/living_together","no poor",156.456634521484,246.503707885742,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,135.995283607998,"spanish","less than secondary",NA,"yes"
"2016","020609","01  010020  009  11  020609","010020","rural","01",188.79224061988,"man",45,"married/living_together","poor",153.329116821289,244.781829833984,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,188.79224061988,NA,NA,"doctor/nurse/obstetrician","yes"
"2016","040305","01  010049  003  11  040305","010049","rural","01",72.1578074712111,"man",69,"no married/living_together","no poor",143.952606201172,262.659118652344,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,72.1578074712111,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2016","050611","01  010060  010  11  050611","010060","rural","01",137.399075058982,"man",23,"no married/living_together","no poor",153.329116821289,244.752471923828,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,137.399075058982,NA,NA,NA,NA
"2016","080203","01  010096  002  11  080203","010096","rural","01",220.045396984418,"man",32,"married/living_together","poor",153.329116821289,248.482238769531,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,220.045396984418,NA,"less than secondary",NA,"yes"
"2016","120709","01  010143  004  11  120709","010143","rural","01",181.244829474765,"woman",86,"no married/living_together","no poor",153.329116821289,242.984191894531,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,181.244829474765,"spanish",NA,NA,"yes"
"2016","211208","01  010342  075  11  211208","010342","rural","01",286.217050027866,"man",62,"no married/living_together","no poor",153.329116821289,249.263336181641,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,286.217050027866,NA,"less than secondary",NA,"yes"
"2016","220802","01  010359  021  11  220802","010359","rural","01",184.404783732668,"woman",24,NA,"poor",141.732818603516,229.901092529297,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,184.404783732668,"no spanish","less than secondary",NA,NA
"2021","010104","01  015076  004  11  010104","015076","rural","01",71.0904312133789,"man",47,"married/living_together","no poor",171.596176147461,269.178527832031,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,71.0904312133789,"spanish",NA,NA,NA
"2021","010522","01  015119  006  11  010522","015119","rural","01",66.3946380615234,"man",49,NA,"no poor",162.258560180664,263.337493896484,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,66.3946380615234,"spanish",NA,NA,"yes"
"2021","021307","01  015342  041  11  021307","015342","rural","01",210.276718139648,"man",67,"married/living_together","no poor",171.596176147461,278.231109619141,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,210.276718139648,NA,"less than secondary",NA,"yes"
"2021","020102","01  015376  009  11  020102","015376","rural","01",210.276718139648,"man",60,NA,"no poor",171.596176147461,278.231109619141,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,210.276718139648,NA,"less than secondary",NA,"yes"
"2021","021604","01  015384  017  11  021604","015384","rural","01",210.276718139648,"man",54,NA,"poor",171.596176147461,278.231109619141,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,210.276718139648,NA,"less than secondary",NA,"yes"
"2021","030203","01  015501  017  11  030203","015501","rural","01",144.110260009766,"man",67,"married/living_together","poor",171.596176147461,272.231567382812,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,144.110260009766,NA,"less than secondary",NA,"yes"
"2021","080806","01  016505  003  11  080806","016505","rural","01",269.338928222656,"man",74,"no married/living_together","no poor",171.596176147461,280.448577880859,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,269.338928222656,NA,NA,NA,"yes"
"2021","080913","01  016521  066  11  080913","016521","rural","01",279.707580566406,"man",36,"married/living_together","no poor",162.258560180664,275.011352539062,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,279.707580566406,NA,NA,NA,"yes"
"2021","090702","01  016624  066  11  090702","016624","rural","01",155.767105102539,"man",60,"married/living_together","no poor",171.596176147461,277.488220214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,155.767105102539,NA,"less than secondary",NA,NA
"2021","101108","01  016827  021  11  101108","016827","rural","01",228.427032470703,"man",85,"no married/living_together","poor",171.596176147461,281.303741455078,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,228.427032470703,NA,"less than secondary",NA,"yes"
"2021","120609","01  017316  177  11  120609","017316","rural","01",213.551406860352,"man",64,"married/living_together","no poor",162.258560180664,270.767761230469,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,213.551406860352,NA,"less than secondary",NA,"yes"
"2021","151012","01  018552  004  11  151012","018552","rural","01",99.6931991577148,"man",39,NA,"poor",171.596176147461,275.415740966797,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,99.6931991577148,"spanish","less than secondary",NA,"yes"
"2021","150716","01  018560  001  11  150716","018560","rural","01",99.6931991577148,"woman",77,"no married/living_together","poor",171.596176147461,275.415740966797,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,99.6931991577148,"spanish","less than secondary",NA,"yes"
"2021","210115","01  019551  004  11  210115","019551","rural","01",353.993988037109,"man",51,"married/living_together","no poor",171.596176147461,285.076019287109,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,353.993988037109,NA,"less than secondary",NA,"yes"
"2021","210505","01  019610  034  11  210505","019610","rural","01",353.993988037109,"woman",24,"no married/living_together","no poor",171.596176147461,285.076019287109,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,353.993988037109,NA,NA,NA,"yes"
"2021","250304","01  020288  009  11  250304","020288","urban","01",118.481170654297,"man",40,"no married/living_together","no poor",201.590240478516,357.500427246094,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,118.481170654297,"spanish",NA,NA,"yes"
"2015","010521","02  000028  027  11  010521","000028","rural","01",77.11,"man",42,NA,"poor",145.335739135742,230.493896484375,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,77.11,"spanish",NA,NA,NA
"2015","010204","02  000088  013  11  010204","000088","rural","01",126.38,"woman",65,"no married/living_together","no poor",136.040298461914,224.249816894531,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,126.38,"spanish","less than secondary",NA,"yes"
"2015","022006","02  000228  040  11  022006","000228","rural","01",250.78,"man",56,"married/living_together","no poor",145.335739135742,233.816345214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,250.78,NA,"less than secondary",NA,"yes"
"2015","040128","02  000479  026  11  040128","000479","rural","01",507.7,"man",39,"married/living_together","no poor",153.936996459961,280.807952880859,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,507.7,"spanish",NA,NA,"yes"
"2015","050407","02  000624  007  11  050407","000624","rural","01",362.2,"man",49,"married/living_together","no poor",167.636779785156,299.756164550781,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,362.2,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","060902","02  000752  026  11  060902","000752","rural","01",482.74,"man",79,NA,"poor",136.040298461914,225.164703369141,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,482.74,"spanish","less than secondary",NA,"yes"
"2015","081101","02  000843  047  11  081101","000843","rural","01",333.19,"man",35,"married/living_together","poor",145.335739135742,236.579223632812,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,333.19,NA,"less than secondary",NA,"yes"
"2015","090301","02  000913  017  11  090301","000913","rural","01",234.96,"woman",55,NA,"no poor",153.936996459961,274.022979736328,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,234.96,"spanish",NA,NA,"yes"
"2015","090411","02  000988  018  11  090411","000988","rural","01",175.32,"man",28,NA,"no poor",145.335739135742,231.167556762695,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,175.32,"spanish",NA,NA,"yes"
"2015","110102","02  001129  014  11  110102","001129","urban","01",216.58,"man",59,NA,"no poor",156.370590209961,322.045776367188,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,216.58,"spanish",NA,NA,NA
"2015","120203","02  001349  032  11  120203","001349","rural","01",236.7,"man",44,"married/living_together","poor",145.335739135742,232.535095214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,236.7,NA,"less than secondary",NA,"yes"
"2015","130103","02  001449  006  11  130103","001449","urban","01",464.42,"woman",46,"no married/living_together","poor",156.370590209961,310.380889892578,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,464.42,"spanish","less than secondary",NA,NA
"2015","140108","02  001624  025  11  140108","001624","rural","01",125.78,"woman",80,"no married/living_together","no poor",138.997756958008,252.393737792969,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,125.78,"spanish","less than secondary",NA,NA
"2015","140312","02  001636  005  11  140312","001636","rural","01",125.78,"man",48,"married/living_together","no poor",138.997756958008,252.393737792969,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,125.78,"spanish","less than secondary",NA,NA
"2015","150117","02  001898  037  11  150117","001898","urban","01",1105.35,"man",62,"married/living_together","no poor",203.860992431641,399.429595947266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,1105.35,"spanish",NA,NA,"yes"
"2015","150812","02  002194  009  11  150812","002194","rural","01",208.15,"man",87,"no married/living_together","poor",138.997756958008,250.265014648438,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,208.15,NA,"less than secondary",NA,"yes"
"2015","150901","02  002196  018  11  150901","002196","rural","01",76.88,"man",38,NA,"no poor",153.936996459961,277.111785888672,"01  02","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,76.88,"spanish",NA,NA,"yes"
"2015","160103","02  002333  034  11  160103","002333","rural","01",212.72,"man",59,NA,"poor",136.040298461914,221.367782592773,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,212.72,"spanish","less than secondary",NA,"yes"
"2015","180104","02  002483  009  11  180104","002483","urban","01",106.31,"man",52,"married/living_together","no poor",156.370590209961,310.538757324219,"01  02","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,106.31,"spanish","secondary or more",NA,"yes"
"2015","180301","02  002501  004  11  180301","002501","urban","01",101.34,"man",66,"married/living_together","no poor",156.370590209961,310.538757324219,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,101.34,"spanish",NA,NA,"yes"
"2015","190101","02  002572  004  11  190101","002572","urban","01",128.18,"man",26,NA,"no poor",153.936996459961,277.533630371094,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,128.18,"spanish",NA,NA,NA
"2015","221005","02  003068  013  11  221005","003068","rural","01",190.24,"man",67,"no married/living_together","no poor",136.040298461914,222.194549560547,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,190.24,"spanish","less than secondary",NA,"yes"
"2015","220601","02  003080  038  11  220601","003080","rural","01",201.11,"man",55,NA,"no poor",136.040298461914,222.194549560547,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,201.11,"spanish","less than secondary",NA,"yes"
"2015","040606","02  003518  025  11  040606","003518","rural","01",149.64,"man",44,NA,"no poor",145.335739135742,236.017135620117,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,149.64,"spanish","less than secondary",NA,NA
"2015","200801","02  003890  036  11  200801","003890","urban","01",416.42,"man",69,"married/living_together","no poor",156.370590209961,315.131896972656,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,416.42,"spanish","less than secondary",NA,NA
"2015","010514","02  005140  014  11  010514","005140","rural","01",67.4,"man",26,"no married/living_together","poor",145.335739135742,230.493896484375,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,67.4,"spanish",NA,NA,"yes"
"2015","010102","02  005147  012  11  010102","005147","rural","01",67.4,"man",69,"married/living_together","no poor",145.335739135742,230.493896484375,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,67.4,"spanish",NA,NA,"yes"
"2015","010110","02  005156  016  11  010110","005156","rural","01",68,"man",83,"no married/living_together","no poor",145.335739135742,230.493896484375,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,68,"spanish","less than secondary",NA,"yes"
"2015","020801","02  005222  004  11  020801","005222","urban","01",262.03,"woman",59,"no married/living_together","no poor",156.370590209961,311.292358398438,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,262.03,"spanish","less than secondary",NA,"yes"
"2016","021001","02  005277  027  11  021001","005277","urban","01",674.662072384606,"woman",44,"married/living_together","no poor",160.777938842773,288.72802734375,"01  01","no",1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,674.662072384606,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2015","021207","02  005290  016  11  021207","005290","rural","01",226.85,"man",44,NA,"poor",145.335739135742,233.816345214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,226.85,NA,"less than secondary",NA,"yes"
"2015","020401","02  005319  012  11  020401","005319","rural","01",207.95,"woman",68,"no married/living_together","no poor",145.335739135742,233.816345214844,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,207.95,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","030215","02  005379  001  11  030215","005379","rural","01",190.45,"man",35,NA,"no poor",153.936996459961,276.142272949219,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,190.45,NA,"less than secondary",NA,"yes"
"2015","030601","02  005394  010  11  030601","005394","rural","01",122.54,"man",30,"no married/living_together","no poor",145.335739135742,232.682327270508,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,122.54,NA,NA,NA,NA
"2015","030202","02  005397  001  11  030202","005397","rural","01",130.99,"man",81,"no married/living_together","no poor",145.335739135742,232.682327270508,"01  01","no",1,0,0,1,0,0,0,2,2,2,2,1,2,2,2,130.99,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","030208","02  005401  010  11  030208","005401","rural","01",122.54,"man",50,"married/living_together","no poor",145.335739135742,232.682327270508,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,122.54,NA,"less than secondary",NA,"yes"
"2015","030205","02  005420  001  11  030205","005420","rural","01",122.54,"man",67,"married/living_together","no poor",145.335739135742,232.682327270508,"01  01","no",0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,122.54,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","030217","02  005425  021  11  030217","005425","rural","01",123.87,"woman",75,"no married/living_together","no poor",145.335739135742,232.682327270508,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,123.87,NA,"less than secondary",NA,"yes"
"2015","030108","02  005429  032  11  030108","005429","rural","01",130.99,"man",35,NA,"no poor",145.335739135742,232.682327270508,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,130.99,NA,"less than secondary",NA,"yes"
"2015","030103","02  005437  044  11  030103","005437","rural","01",123.87,"man",76,NA,"poor",145.335739135742,232.682327270508,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,123.87,NA,"less than secondary",NA,"yes"
"2015","040126","02  005502  001  11  040126","005502","urban","01",221.64,"man",52,NA,"no poor",153.936996459961,280.807952880859,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,221.64,"spanish",NA,NA,NA
"2015","040201","02  005594  063  11  040201","005594","urban","01",195.45,"woman",76,"no married/living_together","no poor",156.370590209961,315.145751953125,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,195.45,NA,"less than secondary",NA,NA
"2015","040702","02  005641  001  11  040702","005641","rural","01",112.97,"man",56,NA,"no poor",156.370590209961,315.145751953125,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,112.97,"spanish","less than secondary","doctor/nurse/obstetrician","yes"
"2015","040504","02  005673  010  11  040504","005673","rural","01",130.29,"man",46,"married/living_together","no poor",145.335739135742,236.017135620117,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,130.29,NA,NA,NA,NA
"2015","040115","02  005677  001  11  040115","005677","rural","01",130.29,"man",36,NA,"no poor",145.335739135742,236.017135620117,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,130.29,NA,NA,NA,"yes"
"2015","050115","02  005685  004  11  050115","005685","urban","01",354.46,"woman",37,"no married/living_together","poor",153.936996459961,278.525482177734,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,354.46,NA,"less than secondary",NA,"yes"
"2019","050410","02  005769  003  11  050410","005769","rural","01",145.225570678711,"man",31,NA,"poor",161.348937988281,261.652404785156,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,145.225570678711,NA,"less than secondary",NA,"yes"
"2015","050504","02  005780  001  11  050504","005780","rural","01",152.69,"woman",34,"no married/living_together","poor",145.335739135742,234.3857421875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,152.69,NA,"less than secondary",NA,"yes"
"2015","060701","02  005898  017  11  060701","005898","rural","01",359.65,"man",37,"married/living_together","poor",153.936996459961,274.316162109375,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,359.65,"spanish","less than secondary",NA,"yes"
"2015","060907","02  005907  044  11  060907","005907","rural","01",330.19,"man",38,NA,"poor",145.335739135742,231.377105712891,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,330.19,"spanish","less than secondary",NA,"yes"
"2015","060602","02  005938  016  11  060602","005938","rural","01",352.2,"man",74,"married/living_together","poor",145.335739135742,231.377105712891,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,352.2,"spanish","less than secondary",NA,"yes"
